zip,city,state,name,price,rating,review_count,type,latitude,longitude
10011,New York,NY,Rasa,$$,4.0,588,Thai,40.7327654,-73.9975674
10011,New York,NY,Pinto Garden,$$,4.5,170,Thai,40.734882,-73.9994844
10011,New York,NY,Rin Thai,$$,3.5,337,Thai,40.74524,-73.99764
10012,New York,NY,Top Thai Greenwich,$$,4.5,935,Thai,40.72977,-73.99939
10012,New York,NY,Fish Cheeks,$$,4.0,300,Thai,40.7258,-73.9927
10012,New York,NY,Uncle Boons,$$$,4.0,762,Thai,40.7211328622237,-73.9943286309159
10012,New York,NY,Galanga,$$,3.5,456,Thai,40.7316,-74.00049
10013,New York,NY,Wok Wok,$$,4.0,668,Thai,40.71406,-73.99883
10013,New York,NY,Thailicious,$$,4.0,236,Thai,40.7162609,-73.9999063
10013,New York,NY,Thai Jasmine Resturant,$$,3.5,359,Thai,40.7162099,-73.9999
10014,New York,NY,Tue Thai Restaurant,$$,3.5,316,Thai,40.73387,-73.9997999
10014,New York,NY,Potjanee Thai Restaurant,$$,3.5,286,Thai,40.73005,-74.003417
10016,New York,NY,VIV Regional Thai Cuisine,$$,3.5,378,Thai,40.74601,-73.9795
10016,New York,NY,Jaiya,$$,3.5,784,Thai,40.742179,-73.980915
10016,New York,NY,Lan Larb,$$,4.0,241,Thai,40.745373,-73.975807
10016,New York,NY,Sabai Thai Restaurant,$$,4.5,131,Thai,40.74422,-73.98365
10018,New York,NY,Thai Select,$$,3.5,504,Thai,40.754764,-73.994903
10019,New York,NY,Pure Thai Cookhouse,$$,4.0,2308,Thai,40.764291,-73.988159
10019,New York,NY,Wondee Siam,$$,4.0,915,Thai,40.76495,-73.98747
10019,New York,NY,VIV,$$,4.0,618,Thai,40.76277,-73.98969
10019,New York,NY,Noodies,$$,4.0,444,Thai,40.7662850538302,-73.9866788007826
10019,New York,NY,Topaz Noodle Bar,$$,4.0,490,Thai,40.7644424438477,-73.9789733886719
10019,New York,NY,Pam Real Thai Food,$$,3.5,601,Thai,40.762978,-73.98993
10019,New York,NY,Esanation,$$,3.5,270,Thai,40.7637,-73.98839
10019,New York,NY,Chai Thai Kitchen - Midtown,$$,3.5,514,Thai,40.76541,-73.98352
10019,New York,NY,Der Krung Thai Cuisine,$$,4.0,186,Thai,40.7670715,-73.9861371779099
10019,New York,NY,Topaz Thai Authentic,$$,3.5,755,Thai,40.7644157409668,-73.9789047241211
10021,New York,NY,Up Thai,$$,4.5,1885,Thai,40.7698275926665,-73.9576330868512
10021,New York,NY,THEP Thai Restaurant,$$,4.5,298,Thai,40.77078,-73.95727
10022,New York,NY,Sukhumvit 51,$$,4.0,660,Thai,40.7559139831703,-73.9693867939228
10022,New York,NY,OBAO,$$,3.5,750,Thai,40.757122,-73.968566
10022,New York,NY,Kati Shop,$$,5.0,66,Thai,40.75899,-73.96883
10022,New York,NY,Pa Pa Thai Cuisine,$,4.5,144,Thai,40.7593778206059,-73.9624154842934
10023,New York,NY,SalaThai Restaurant,$$,4.5,130,Thai,40.7801199,-73.98032
10023,New York,NY,Thai72,$$,4.0,160,Thai,40.77763,-73.98003
10024,New York,NY,Land,$$,4.0,1012,Thai,40.78497,-73.9772182
10024,New York,NY,Senn Thai Comfort Food,$$,4.0,240,Thai,40.7849945637664,-73.9770103128512
10025,New York,NY,Thai Market,$$,4.0,908,Thai,40.80132,-73.96529
10025,New York,NY,Opai Thai,$$,3.5,318,Thai,40.793666,-73.971031
10027,New York,NY,Nikko,$$,3.5,329,Thai,40.81156,-73.95781
10028,New York,NY,Bangkok Cuisine Upper East Side,$$,4.0,251,Thai,40.77537,-73.95335
10028,New York,NY,PuTawn Local Thai Kitchen,$$,4.5,171,Thai,40.77446,-73.95077
10029,New York,NY,Malii,$$,4.5,204,Thai,40.789432,-73.942962
10029,New York,NY,Bangklyn East Harlem,$,4.5,81,Thai,40.7903,-73.94307
10029,New York,NY,Pro Thai,$$,4.0,160,Thai,40.78888,-73.94857
10032,New York,NY,Tung Thong Thai Restaurant,$$,3.5,252,Thai,40.8414062274416,-73.9386532729438
10032,New York,NY,Rain II,$$,3.5,146,Thai,40.8386021168729,-73.9402397792596
10033,New York,NY,Tung Thong 181,$$,4.0,58,Thai,40.8508415222168,-73.9390716552734
10034,New York,NY,Yummy Thai,$$,3.0,361,Thai,40.86808,-73.9205
10035,New York,NY,Thai Soup,$$,3.5,149,Thai,40.799678867234,-73.9397361020726
10036,New York,NY,OBAO,$$,4.0,2019,Thai,40.7606544,-73.991332
10036,New York,NY,Room Service,$$,3.5,1755,Thai,40.76176,-73.9898
10036,New York,NY,Qi,$$,3.5,1147,Thai,40.762,-73.98961
10036,New York,NY,At Nine Restaurant & Bar,$$,4.0,403,Thai,40.758697,-73.992064
10036,New York,NY,Pongsri Thai Restaurant,$$,3.5,471,Thai,40.76071,-73.98652
10128,New York,NY,Pye Boat Noodle,$$,4.0,375,Thai,40.779697,-73.950767
10128,New York,NY,Thais New York,$$,4.0,117,Thai,40.7812989957846,-73.9494738355279
10128,New York,NY,Thai Peppercorn,$$,3.5,181,Thai,40.7797089,-73.946907
10001,New York,NY,Hyo Dong Gak,$$,3.5,383,Vietnamese,40.7501219,-73.9862269
10002,New York,NY,Pho Grand,$,3.5,726,Vietnamese,40.717713,-73.992773
10002,New York,NY,Pho Vietnam,$,4.0,409,Vietnamese,40.717587,-73.9944029
10002,New York,NY,Ginger and Lemongrass,$$,4.5,224,Vietnamese,40.71912,-73.98567
10002,New York,NY,Bep Ga,$$,4.5,121,Vietnamese,40.71701,-73.99324
10002,New York,NY,An Choi,$$,3.5,477,Vietnamese,40.71798,-73.99042
10002,New York,NY,Cong Ly Restaurant,$,3.5,258,Vietnamese,40.71697,-73.99471
10002,New York,NY,Nam Son Vietnamese Restaurant,$,3.5,480,Vietnamese,40.71818,-73.994333
10003,New York,NY,LoveMama,$$,4.0,3881,Vietnamese,40.7303859,-73.9860613
10003,New York,NY,Madame Vo,$$,4.0,598,Vietnamese,40.72925,-73.98612
10003,New York,NY,V-Nam Cafe,$,4.0,430,Vietnamese,40.7233696141088,-73.9881201811982
10003,New York,NY,Saigon Market,$$,3.5,823,Vietnamese,40.7335422,-73.9928992
10003,New York,NY,Sao Mai,$$,4.0,494,Vietnamese,40.730362,-73.98362
10003,New York,NY,Indochine,$$$,3.5,341,Vietnamese,40.72917,-73.99227
10009,New York,NY,Xe May Sandwich Shop,$,4.5,575,Vietnamese,40.7272,-73.98493
10009,New York,NY,Hanoi House,$$,4.0,387,Vietnamese,40.72698,-73.98357
10009,New York,NY,Banh Mi Zon,$,4.5,295,Vietnamese,40.7256861,-73.9842575
10010,New York,NY,Luu's Baguette,$,4.0,474,Vietnamese,40.7411231994629,-73.9830856323242
10011,New York,NY,Omai,$$,4.0,239,Vietnamese,40.74434,-74.00268
10012,New York,NY,BoCaphe,$$,4.0,1004,Vietnamese,40.7220786,-73.9975506
10012,New York,NY,Hello Saigon,$$,4.0,211,Vietnamese,40.7289399955423,-74.0009501203895
10013,New York,NY,Banh Mi Saigon,$,4.0,1375,Vietnamese,40.71936,-73.99667
10013,New York,NY,Saigon Vietnamese Sandwich Deli,$,4.0,581,Vietnamese,40.7199582,-73.9958631
10013,New York,NY,Thái Son,$,3.5,791,Vietnamese,40.71677,-73.9995
10013,New York,NY,Nha Trang One,$,3.5,704,Vietnamese,40.71671,-73.9995299
10013,New York,NY,Bo Ky Restaurant,$,3.5,675,Vietnamese,40.71579,-73.99867
10013,New York,NY,Mooncake Foods,$$,4.0,501,Vietnamese,40.723596182527,-74.00409635108
10013,New York,NY,Pho Bang Restaurant,$,4.0,489,Vietnamese,40.71952,-73.99657
10013,New York,NY,Sau Voi,$,4.0,235,Vietnamese,40.717712,-74.000885
10013,New York,NY,Tu Do Restaurant,$,4.0,289,Vietnamese,40.7178239198064,-73.9953305925527
10013,New York,NY,Pasteur Grill and Noodles,$$,3.5,248,Vietnamese,40.71667,-73.99974
10019,New York,NY,Cha Pa's Noodles And Grill,$$,3.5,520,Vietnamese,40.7637,-73.98615
10022,New York,NY,OBAO,$$,3.5,750,Vietnamese,40.757122,-73.968566
10022,New York,NY,Le Colonial,$$$,3.5,254,Vietnamese,40.7609,-73.96833
10025,New York,NY,Saiguette,$$,4.5,525,Vietnamese,40.79902,-73.96281
10036,New York,NY,OBAO,$$,4.0,2019,Vietnamese,40.7606544,-73.991332
10036,New York,NY,An'Nam,$$,4.0,235,Vietnamese,40.7605285644531,-73.9863891601562
10065,New York,NY,Spice Saigon,$$,3.5,166,Vietnamese,40.7645621771246,-73.9585727685255
10128,New York,NY,Vietnaam,$$,4.0,673,Vietnamese,40.7791481018066,-73.9504165649414
10128,New York,NY,Pho Shop,$$,4.0,221,Vietnamese,40.77854288396,-73.9477937668562
10128,New York,NY,Le Viet Cafe,$$,3.5,108,Vietnamese,40.78116,-73.94913
10001,New York,NY,Lasani Restaurant,$,3.5,43,Pakistani,40.74588,-73.98792
10001,New York,NY,Salt & Pepper,$,2.5,85,Pakistani,40.7498789,-73.9900547
10002,New York,NY,The MasalaWala,$$,4.5,1282,Pakistani,40.72191,-73.98666
10007,New York,NY,Sheezan Restaurant,$,3.5,26,Pakistani,40.71566,-74.00717
10011,New York,NY,Dil-e Punjab Deli,$,4.5,173,Pakistani,40.74482,-74.00206
10012,New York,NY,Masala Times,$$,4.0,505,Pakistani,40.7292728223798,-74.0015978515206
10012,New York,NY,Lahore Deli,$,4.0,155,Pakistani,40.72478,-73.99632
10013,New York,NY,Burger N Grill,$$,4.0,4,Pakistani,40.71561,-74.00762
10016,New York,NY,Curry Express,$,3.5,215,Pakistani,40.74305,-73.98175
10016,New York,NY,Curry In A Hurry,$$,3.0,441,Pakistani,40.74268,-73.9822499
10016,New York,NY,Haandi,$,3.5,283,Pakistani,40.7424,-73.98237
10016,New York,NY,Kustory Kabab,$,3.0,16,Pakistani,40.742961,-73.9824728
10016,New York,NY,Lahori Tikka Masala,$$,2.5,5,Pakistani,40.7417946,-73.9827194
10017,New York,NY,Halal Cart,$,4.5,13,Pakistani,40.7519506788492,-73.980059211846
10017,New York,NY,Cafe Spice Express,$$,3.0,67,Pakistani,40.7493320505453,-73.9749096455078
10018,New York,NY,Kashmir 9 - Cuisine of Pakistan,$,3.5,167,Pakistani,40.7549782340085,-73.9948511123657
10019,New York,NY,Bombay Grill House,$$,4.0,200,Pakistani,40.76415,-73.98806
10019,New York,NY,Desi Junction,$,3.5,4,Pakistani,40.763465,-73.992317
10025,New York,NY,Ayurveda Cafe,$$,4.0,291,Pakistani,40.79305,-73.97132
10025,New York,NY,Curry King,$,3.0,42,Pakistani,40.799566279368,-73.9629824840441
10029,New York,NY,Indo Pak Halal Restaurant,$,3.0,43,Pakistani,40.7934736702072,-73.9403164386749
10036,New York,NY,Trini Paki Boys Cart,$,4.0,72,Pakistani,40.755287066207,-73.983371257782
10036,New York,NY,My Biryani,$$,4.5,7,Pakistani,40.75605,-73.98386
